age,category,annual_income,is_bpl,state,eligible_schemes
57,ST,267336,False,Odisha,PMAY Housing
49,General,173974,False,Andhra Pradesh,PMAY Housing
34,General,20243,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
39,SC,10296,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
38,General(EWS),549309,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
72,OBC,517622,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
41,General(EWS),147598,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
22,SC,302026,False,Maharashtra,SC Scholarship
47,ST,49425,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
31,SC,57672,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
41,General,215977,False,Haryana,PMAY Housing
55,General(EWS),495160,False,West Bengal,Ayushman Bharat
44,OBC,24040,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
35,General(EWS),297889,False,Maharashtra,Ayushman Bharat;PMAY Housing
50,General(EWS),196451,False,Punjab,Ayushman Bharat;PMAY Housing
50,ST,31438,False,West Bengal,Ayushman Bharat;PMAY Housing
62,OBC,449723,False,West Bengal,Old Age Pension;Senior Citizen Bus Pass
60,General,182071,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
52,General(EWS),88485,False,Punjab,Ayushman Bharat;PMAY Housing
31,General,168545,False,Andhra Pradesh,PMAY Housing
50,OBC,13655,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
51,General(EWS),141751,False,Gujarat,Ayushman Bharat;PMAY Housing
58,ST,17304,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
62,General,48924,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
77,OBC,106737,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,General(EWS),291266,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,ST,11986,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
67,General(EWS),554717,False,Maharashtra,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
79,ST,62976,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,OBC,484262,False,Andhra Pradesh,OBC Scholarship
44,OBC,67838,False,Telangana,Ayushman Bharat;PMAY Housing
73,General,23421,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
44,SC,166403,False,West Bengal,PMAY Housing
36,General(EWS),354527,False,Telangana,Ayushman Bharat
52,General,18867,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
55,General,24603,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
48,ST,565737,False,Madhya Pradesh,None
49,ST,165105,False,Haryana,PMAY Housing
70,ST,361838,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
38,OBC,276542,False,Kerala,PMAY Housing;South India Welfare Scheme
19,General(EWS),146760,False,Haryana,Ayushman Bharat;PMAY Housing
36,General(EWS),339176,False,Maharashtra,Ayushman Bharat
24,General(EWS),34624,False,Maharashtra,Ayushman Bharat;PMAY Housing
25,OBC,75379,False,Maharashtra,Ayushman Bharat;OBC Scholarship;PMAY Housing
49,OBC,595761,False,Telangana,None
61,OBC,236708,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
63,General,26698,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
25,OBC,435330,False,Uttar Pradesh,OBC Scholarship
75,SC,21332,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
72,General,205265,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
36,General(EWS),16223,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
62,ST,19652,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
19,General,204366,False,Kerala,PMAY Housing;South India Welfare Scheme
46,OBC,142361,False,Tamil Nadu,PMAY Housing
29,ST,278320,False,Odisha,PMAY Housing;ST Scholarship
44,OBC,126729,False,Madhya Pradesh,PMAY Housing
20,General(EWS),26616,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
23,General(EWS),51938,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
59,OBC,20137,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
77,General(EWS),361480,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
38,SC,592305,False,Kerala,South India Welfare Scheme
51,ST,14194,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
51,OBC,258641,False,Telangana,PMAY Housing
71,General,337782,False,Tamil Nadu,Old Age Pension;Senior Citizen Bus Pass
67,General,40035,False,Maharashtra,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,General,15643,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
57,OBC,363016,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
56,ST,38345,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
38,General(EWS),42189,False,Gujarat,Ayushman Bharat;PMAY Housing
57,ST,41347,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
78,OBC,179705,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
60,General,559461,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
66,General(EWS),486622,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
77,SC,205162,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
43,OBC,172414,False,Madhya Pradesh,PMAY Housing
65,General,22370,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
48,SC,79840,False,Odisha,Ayushman Bharat;PMAY Housing
46,ST,22817,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
54,General(EWS),32449,False,Odisha,Ayushman Bharat;PMAY Housing
57,ST,137711,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
40,SC,15516,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
42,General,152364,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
26,General(EWS),27664,False,Gujarat,Ayushman Bharat;PMAY Housing
19,ST,17240,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
34,General,196605,False,Madhya Pradesh,PMAY Housing
48,ST,226284,False,Karnataka,PMAY Housing;South India Welfare Scheme
46,OBC,15935,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
67,OBC,76874,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,OBC,31585,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
55,SC,439411,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
77,General,15898,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
38,ST,43466,False,Telangana,Ayushman Bharat;PMAY Housing
28,OBC,10996,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
56,ST,19862,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
44,SC,181774,False,Gujarat,PMAY Housing
77,OBC,91251,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
61,SC,17641,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,General,110694,False,Odisha,PMAY Housing
33,General(EWS),187274,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
47,SC,449723,False,Bihar,Bihar/Jharkhand Rural Support Scheme
46,General,36116,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
52,General(EWS),87178,False,West Bengal,Ayushman Bharat;PMAY Housing
70,SC,485069,False,Haryana,Old Age Pension;Senior Citizen Bus Pass
71,General(EWS),10548,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,General(EWS),21109,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,ST,85399,False,Uttar Pradesh,PMAY Housing
43,General,180760,False,Maharashtra,PMAY Housing
33,ST,545221,False,Andhra Pradesh,None
51,ST,139518,False,Uttar Pradesh,PMAY Housing
47,General(EWS),246549,False,Telangana,Ayushman Bharat;PMAY Housing
74,SC,149891,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
25,OBC,66270,False,Uttar Pradesh,Ayushman Bharat;OBC Scholarship;PMAY Housing
66,ST,216610,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,General(EWS),41893,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
33,ST,60353,False,Punjab,Ayushman Bharat;PMAY Housing
70,General(EWS),236483,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,SC,52355,False,Punjab,Ayushman Bharat;PMAY Housing
48,General,569993,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
73,SC,171286,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,SC,332459,False,Bihar,Bihar/Jharkhand Rural Support Scheme;SC Scholarship
72,OBC,135901,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
60,General(EWS),15438,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
30,SC,299768,False,Rajasthan,PMAY Housing;SC Scholarship
59,General(EWS),356215,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
64,General,24549,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,SC,43529,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
54,General,103051,False,Maharashtra,PMAY Housing
26,General(EWS),24500,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
31,SC,74414,False,Odisha,Ayushman Bharat;PMAY Housing
49,SC,106543,False,Gujarat,PMAY Housing
28,OBC,215779,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;OBC Scholarship;PMAY Housing
20,General(EWS),45045,False,Punjab,Ayushman Bharat;PMAY Housing
52,SC,553061,False,Maharashtra,None
18,General,594051,False,Gujarat,None
47,SC,247040,False,Tamil Nadu,PMAY Housing
58,SC,233831,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
59,ST,244350,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
63,ST,455371,False,Maharashtra,Old Age Pension;Senior Citizen Bus Pass
36,General(EWS),13282,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
31,OBC,534544,False,Gujarat,None
73,General(EWS),573475,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
67,ST,111264,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
47,General(EWS),44927,False,West Bengal,Ayushman Bharat;PMAY Housing
57,OBC,11596,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
26,OBC,99447,False,Uttar Pradesh,OBC Scholarship;PMAY Housing
29,ST,355287,False,Tamil Nadu,ST Scholarship
74,ST,49444,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
55,General(EWS),260603,False,Haryana,Ayushman Bharat;PMAY Housing
46,SC,108012,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
25,SC,46710,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
79,General(EWS),15102,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
33,General(EWS),162290,False,Haryana,Ayushman Bharat;PMAY Housing
44,SC,52725,False,Odisha,Ayushman Bharat;PMAY Housing
63,General(EWS),217330,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
42,General(EWS),38448,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
59,General,144737,False,Uttar Pradesh,PMAY Housing
30,ST,38538,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;ST Scholarship
27,OBC,143286,False,Punjab,OBC Scholarship;PMAY Housing
68,OBC,15722,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,General(EWS),63080,False,Tamil Nadu,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
66,General,75507,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,SC,15997,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
35,General(EWS),12077,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
71,General(EWS),12329,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
43,OBC,53181,False,Haryana,Ayushman Bharat;PMAY Housing
74,General,102869,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General(EWS),401171,False,Karnataka,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
38,ST,398779,False,Andhra Pradesh,None
68,OBC,509743,False,Odisha,Old Age Pension;Senior Citizen Bus Pass
42,SC,254145,False,Kerala,PMAY Housing;South India Welfare Scheme
72,OBC,594180,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
47,ST,108823,False,Odisha,PMAY Housing
56,OBC,33807,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
63,SC,160650,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,General,365558,False,Andhra Pradesh,None
78,SC,421112,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
51,ST,174032,False,Uttar Pradesh,PMAY Housing
57,SC,544271,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
20,OBC,40642,False,Haryana,Ayushman Bharat;OBC Scholarship;PMAY Housing
79,General,24490,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,SC,206967,False,Punjab,PMAY Housing;SC Scholarship
72,General(EWS),192538,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,ST,214095,False,Rajasthan,PMAY Housing
39,SC,56215,False,Gujarat,Ayushman Bharat;PMAY Housing
37,SC,64205,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
68,OBC,417741,False,Haryana,Old Age Pension;Senior Citizen Bus Pass
22,ST,288004,False,Kerala,PMAY Housing;ST Scholarship;South India Welfare Scheme
68,ST,60949,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
38,OBC,67053,False,Rajasthan,Ayushman Bharat;PMAY Housing
32,OBC,36537,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
31,General,11948,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
54,SC,153219,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
77,ST,392529,False,West Bengal,Old Age Pension;Senior Citizen Bus Pass
52,General,243127,False,Haryana,PMAY Housing
63,General,149269,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,General(EWS),45451,False,Gujarat,Ayushman Bharat;PMAY Housing
18,ST,496282,False,Uttar Pradesh,ST Scholarship
72,ST,233449,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
46,SC,589421,False,Telangana,None
49,ST,28512,False,Maharashtra,Ayushman Bharat;PMAY Housing
77,General,76405,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
52,General(EWS),73904,False,Maharashtra,Ayushman Bharat;PMAY Housing
37,ST,135048,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
65,General,92920,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
45,OBC,473216,False,Karnataka,South India Welfare Scheme
62,General(EWS),74261,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
59,General,72253,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
45,General,162228,False,Maharashtra,PMAY Housing
40,ST,253094,False,Telangana,PMAY Housing
22,OBC,102974,False,Madhya Pradesh,OBC Scholarship;PMAY Housing
53,OBC,93217,False,Andhra Pradesh,PMAY Housing
79,SC,261184,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
63,SC,38168,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,SC,490230,False,Gujarat,None
45,OBC,14787,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
62,ST,417679,False,Odisha,Old Age Pension;Senior Citizen Bus Pass
54,General,434814,False,Odisha,None
75,General,404564,False,Andhra Pradesh,Old Age Pension;Senior Citizen Bus Pass
67,General(EWS),410016,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
53,General(EWS),387611,False,Tamil Nadu,Ayushman Bharat
48,General,240473,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
21,SC,28490,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
38,General,10474,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
71,OBC,54422,False,Maharashtra,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
40,ST,33207,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
79,General,85346,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
33,SC,551131,False,Karnataka,South India Welfare Scheme
46,ST,260023,False,Kerala,PMAY Housing;South India Welfare Scheme
44,General,26101,False,Rajasthan,Ayushman Bharat;PMAY Housing
31,ST,237425,False,Madhya Pradesh,PMAY Housing
44,SC,46041,False,Odisha,Ayushman Bharat;PMAY Housing
67,General(EWS),47421,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
32,ST,67280,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
44,ST,91924,False,Gujarat,PMAY Housing
47,SC,33634,False,Maharashtra,Ayushman Bharat;PMAY Housing
56,General(EWS),164781,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
66,SC,515836,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
25,General,11292,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
71,SC,229392,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,OBC,79784,False,Maharashtra,Ayushman Bharat;PMAY Housing
56,General,27540,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
46,ST,78990,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
58,General,17927,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
41,General(EWS),195578,False,Odisha,Ayushman Bharat;PMAY Housing
71,SC,51598,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
27,General(EWS),17337,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
48,SC,15521,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
55,ST,51204,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
32,General(EWS),36022,False,Gujarat,Ayushman Bharat;PMAY Housing
18,General(EWS),201501,False,West Bengal,Ayushman Bharat;PMAY Housing
32,General,326507,False,Gujarat,None
27,SC,21622,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
75,General(EWS),471956,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
46,ST,280169,False,West Bengal,PMAY Housing
25,OBC,33995,False,Rajasthan,Ayushman Bharat;OBC Scholarship;PMAY Housing
46,SC,14555,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
56,SC,504325,False,Madhya Pradesh,None
33,OBC,77204,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
46,General(EWS),201130,False,Odisha,Ayushman Bharat;PMAY Housing
56,SC,22990,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
35,ST,23745,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
23,SC,15956,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
31,General(EWS),103322,False,Odisha,Ayushman Bharat;PMAY Housing
66,General(EWS),219714,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
75,General,272603,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
75,General(EWS),38238,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
67,ST,254939,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
51,General(EWS),113987,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
45,OBC,92016,False,Madhya Pradesh,PMAY Housing
18,OBC,269498,False,West Bengal,OBC Scholarship;PMAY Housing
68,OBC,214237,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,General(EWS),23836,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
67,ST,403127,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
51,General,71900,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
68,SC,116537,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
30,OBC,60012,False,Andhra Pradesh,Ayushman Bharat;OBC Scholarship;PMAY Housing
48,ST,20385,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
72,OBC,211637,False,Punjab,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,OBC,11125,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
67,SC,218058,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
67,ST,70187,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
72,General(EWS),14492,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,SC,71812,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
59,General,557104,False,Odisha,None
58,OBC,185009,False,Kerala,PMAY Housing;South India Welfare Scheme
27,ST,14892,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
29,SC,16240,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
42,SC,100169,False,Telangana,PMAY Housing
68,OBC,15158,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
31,ST,179343,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
59,General(EWS),136407,False,Telangana,Ayushman Bharat;PMAY Housing
70,SC,71402,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
50,General,585641,False,Haryana,None
20,General,15053,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
47,SC,21018,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
26,SC,319510,False,Rajasthan,SC Scholarship
76,ST,70278,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,ST,12030,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
38,OBC,18530,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
70,ST,20635,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
66,SC,69468,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
40,ST,61454,False,Maharashtra,Ayushman Bharat;PMAY Housing
64,General,282734,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
67,General(EWS),373795,False,Kerala,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
42,OBC,77266,False,West Bengal,Ayushman Bharat;PMAY Housing
61,General(EWS),12831,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,SC,495358,False,Maharashtra,None
71,OBC,428147,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
79,General(EWS),61343,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
74,ST,21591,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
76,General,249421,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
71,General,218426,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
